t,N,E,yaw,u,v,r
3.90000000000,1.55910232934,-1.53389766573e-15,-1.02643260767e-15,0.0290924400188,-5.80513751562e-17,9.36196774030e-15
3.95000000000,1.56004271399,-1.53967639956e-15,-2.14643118094e-16,0.0188076930437,-1.11537734777e-16,1.62357897916e-14
4.00000000000,1.56045924695,-1.54621429314e-15,-2.96059473237e-17,0.00833065914665,-1.30511234427e-16,3.70074341541e-15
4.05000000000,1.56054107109,-1.55693532370e-15,-6.35855005013e-16,0.00163648287446,-2.13380045493e-16,-1.21249811538e-14
4.10000000000,1.56000089728,-1.56951014215e-15,-1.24344978758e-16,-0.0108034761736,-2.52839726983e-16,1.02302005251e-14
4.15000000000,1.55913267809,-1.58033426624e-15,-7.94919685632e-16,-0.0173643838087,-2.30285772202e-16,-1.34114941375e-14
4.20000000000,1.55793508864,-1.58868385337e-15,-1.61091183965e-16,-0.0239517890970,-1.70850164733e-16,1.26765700333e-14
4.25000000000,1.55648368603,-1.59624095070e-15,1.94855469628e-16,-0.0290280522374,-1.45485671920e-16,7.11893307185e-15
4.30000000000,1.55476381038,-1.60596730320e-15,3.10862446894e-17,-0.0343975129879,-1.93457760431e-16,-3.27538449877e-15
4.35000000000,1.55292194537,-1.61486411701e-15,2.22044604925e-16,-0.0368373000601,-1.69756752535e-16,3.81916720471e-15
4.40000000000,1.55099129008,-1.62124614649e-15,1.90958360236e-16,-0.0386131058427,-1.20267094076e-16,-6.21724893788e-16
4.45000000000,1.54903305576,-1.62488436717e-15,3.10862446894e-17,-0.0391646863266,-7.15469307145e-17,-3.19744231093e-15
4.50000000000,1.54710077991,-1.62729458936e-15,2.22044604925e-16,-0.0386455170606,-3.96234152552e-17,3.81916720471e-15
4.55000000000,1.54523098719,-1.62881229544e-15,2.57571741713e-16,-0.0373958543703,-2.07220061875e-17,7.10542735759e-16
4.60000000000,1.54353535235,-1.62954973877e-15,5.13750262375e-16,-0.0339126968145,2.67379026869e-18,5.12357041325e-15
4.65000000000,1.54203800379,-1.62971281950e-15,8.57092175011e-16,-0.0299469711835,2.24057000877e-17,6.86683825271e-15
4.70000000000,1.54073212994,-1.62931548588e-15,6.35047570086e-16,-0.0261174769869,2.45325127110e-17,-4.44089209850e-15
4.75000000000,1.53966120350,-1.62828515145e-15,5.13169753604e-16,-0.0214185289503,3.15980298118e-17,-2.43755632963e-15
4.80000000000,1.53884427779,-1.62587033629e-15,6.94394037220e-16,-0.0163385142118,5.96416699805e-17,3.62448567232e-15
4.85000000000,1.53838159135,-1.62258502944e-15,1.03620815632e-16,-0.00925372879220,6.66650159743e-17,-1.18154644318e-14
4.90000000000,1.53818265111,-1.61687995594e-15,4.23903336675e-16,-0.00397880480916,1.15788098591e-16,6.40565042087e-15
4.95000000000,1.53826902232,-1.61244929254e-15,-4.75175454539e-16,0.00172742436291,8.94340977625e-17,-1.79815758243e-14
5.00000000000,1.53865297376,-1.60717165116e-15,-6.66133814775e-16,0.00767902876304,1.10668088367e-16,-3.81916720471e-15
5.05000000000,1.53932302438,-1.60106322337e-15,-6.35047570086e-16,0.0134010123880,1.30678836116e-16,6.21724893787e-16
5.10000000000,1.54026736903,-1.59488773453e-15,-4.13002965161e-16,0.0188868929540,1.31310119573e-16,4.44089209850e-15
5.15000000000,1.54147459475,-1.58884947289e-15,-1.90323947078e-16,0.0241445143855,1.25360512081e-16,4.45358036165e-15
5.20000000000,1.54294193672,-1.58229754344e-15,-3.48305262627e-17,0.0293468393676,1.32060754815e-16,3.10986841631e-15
5.25000000000,1.54456881747,-1.57547473452e-15,-1.92153985031e-16,0.0325376150196,1.42708410782e-16,-3.14646917536e-15
5.30000000000,1.54637022683,-1.56865717556e-15,-2.31296463466e-17,0.0360281872803,1.37184498515e-16,3.38048677369e-15
5.35000000000,1.54846669012,-1.56222672226e-15,-2.51371250859e-16,0.0419292657803,1.39148877877e-16,-4.56483209024e-15
5.40000000000,1.55055278080,-1.55629157024e-15,-4.44089209850e-16,0.0417218136196,1.37231247599e-16,-3.85435917983e-15
5.45000000000,1.55300506005,-1.55026558293e-15,-4.44089209850e-16,0.0490455849124,1.42300361294e-16,0.00000000000
5.50000000000,1.55544180143,-1.54510897539e-15,-4.44089209850e-16,0.0487348277038,1.24774761884e-16,0.00000000000
