scenario_id,axis,tier,vehicle_id,metric,mean,standard_deviation,min,max,raw_per_seed
env-01-beam-current,environment,simple,vehicle-c-azimuth,progress_m,-0.00002361310312526399,0,-0.00002361310312526399,-0.00002361310312526399,"[{""seed"":3610,""value"":-0.00002361310312526399,""manifest"":""runs/env-01-beam-current__vehicle-c-azimuth__ppo__seed-3610/manifest.json""},{""seed"":13610,""value"":-0.00002361310312526399,""manifest"":""runs/env-01-beam-current__vehicle-c-azimuth__ppo__seed-13610/manifest.json""},{""seed"":23610,""value"":-0.00002361310312526399,""manifest"":""runs/env-01-beam-current__vehicle-c-azimuth__ppo__seed-23610/manifest.json""},{""seed"":33610,""value"":-0.00002361310312526399,""manifest"":""runs/env-01-beam-current__vehicle-c-azimuth__ppo__seed-33610/manifest.json""},{""seed"":43610,""value"":-0.00002361310312526399,""manifest"":""runs/env-01-beam-current__vehicle-c-azimuth__ppo__seed-43610/manifest.json""}]"
env-02-following-current,environment,moderate,vehicle-a-otter,progress_m,0.00003790471056852596,0,0.00003790471056852596,0.00003790471056852596,"[{""seed"":3611,""value"":0.00003790471056852596,""manifest"":""runs/env-02-following-current__vehicle-a-otter__ppo__seed-3611/manifest.json""},{""seed"":13611,""value"":0.00003790471056852596,""manifest"":""runs/env-02-following-current__vehicle-a-otter__ppo__seed-13611/manifest.json""},{""seed"":23611,""value"":0.00003790471056852596,""manifest"":""runs/env-02-following-current__vehicle-a-otter__ppo__seed-23611/manifest.json""},{""seed"":33611,""value"":0.00003790471056852596,""manifest"":""runs/env-02-following-current__vehicle-a-otter__ppo__seed-33611/manifest.json""},{""seed"":43611,""value"":0.00003790471056852596,""manifest"":""runs/env-02-following-current__vehicle-a-otter__ppo__seed-43611/manifest.json""}]"
env-02-following-current,environment,moderate,vehicle-b-rudder,progress_m,0.000008243384399531095,0,0.000008243384399531095,0.000008243384399531095,"[{""seed"":3611,""value"":0.000008243384399531095,""manifest"":""runs/env-02-following-current__vehicle-b-rudder__ppo__seed-3611/manifest.json""},{""seed"":13611,""value"":0.000008243384399531095,""manifest"":""runs/env-02-following-current__vehicle-b-rudder__ppo__seed-13611/manifest.json""},{""seed"":23611,""value"":0.000008243384399531095,""manifest"":""runs/env-02-following-current__vehicle-b-rudder__ppo__seed-23611/manifest.json""},{""seed"":33611,""value"":0.000008243384399531095,""manifest"":""runs/env-02-following-current__vehicle-b-rudder__ppo__seed-33611/manifest.json""},{""seed"":43611,""value"":0.000008243384399531095,""manifest"":""runs/env-02-following-current__vehicle-b-rudder__ppo__seed-43611/manifest.json""}]"
env-02-following-current,environment,moderate,vehicle-c-azimuth,progress_m,-0.0209028714509345,0,-0.0209028714509345,-0.0209028714509345,"[{""seed"":3611,""value"":-0.0209028714509345,""manifest"":""runs/env-02-following-current__vehicle-c-azimuth__ppo__seed-3611/manifest.json""},{""seed"":13611,""value"":-0.0209028714509345,""manifest"":""runs/env-02-following-current__vehicle-c-azimuth__ppo__seed-13611/manifest.json""},{""seed"":23611,""value"":-0.0209028714509345,""manifest"":""runs/env-02-following-current__vehicle-c-azimuth__ppo__seed-23611/manifest.json""},{""seed"":33611,""value"":-0.0209028714509345,""manifest"":""runs/env-02-following-current__vehicle-c-azimuth__ppo__seed-33611/manifest.json""},{""seed"":43611,""value"":-0.0209028714509345,""manifest"":""runs/env-02-following-current__vehicle-c-azimuth__ppo__seed-43611/manifest.json""}]"
env-03-crosswind,environment,moderate,vehicle-a-otter,progress_m,0.00003790471056852596,0,0.00003790471056852596,0.00003790471056852596,"[{""seed"":3612,""value"":0.00003790471056852596,""manifest"":""runs/env-03-crosswind__vehicle-a-otter__ppo__seed-3612/manifest.json""},{""seed"":13612,""value"":0.00003790471056852596,""manifest"":""runs/env-03-crosswind__vehicle-a-otter__ppo__seed-13612/manifest.json""},{""seed"":23612,""value"":0.00003790471056852596,""manifest"":""runs/env-03-crosswind__vehicle-a-otter__ppo__seed-23612/manifest.json""},{""seed"":33612,""value"":0.00003790471056852596,""manifest"":""runs/env-03-crosswind__vehicle-a-otter__ppo__seed-33612/manifest.json""},{""seed"":43612,""value"":0.00003790471056852596,""manifest"":""runs/env-03-crosswind__vehicle-a-otter__ppo__seed-43612/manifest.json""}]"
env-03-crosswind,environment,moderate,vehicle-b-rudder,progress_m,0.000008243384399531095,0,0.000008243384399531095,0.000008243384399531095,"[{""seed"":3612,""value"":0.000008243384399531095,""manifest"":""runs/env-03-crosswind__vehicle-b-rudder__ppo__seed-3612/manifest.json""},{""seed"":13612,""value"":0.000008243384399531095,""manifest"":""runs/env-03-crosswind__vehicle-b-rudder__ppo__seed-13612/manifest.json""},{""seed"":23612,""value"":0.000008243384399531095,""manifest"":""runs/env-03-crosswind__vehicle-b-rudder__ppo__seed-23612/manifest.json""},{""seed"":33612,""value"":0.000008243384399531095,""manifest"":""runs/env-03-crosswind__vehicle-b-rudder__ppo__seed-33612/manifest.json""},{""seed"":43612,""value"":0.000008243384399531095,""manifest"":""runs/env-03-crosswind__vehicle-b-rudder__ppo__seed-43612/manifest.json""}]"
env-03-crosswind,environment,moderate,vehicle-c-azimuth,progress_m,-0.0209028714509345,0,-0.0209028714509345,-0.0209028714509345,"[{""seed"":3612,""value"":-0.0209028714509345,""manifest"":""runs/env-03-crosswind__vehicle-c-azimuth__ppo__seed-3612/manifest.json""},{""seed"":13612,""value"":-0.0209028714509345,""manifest"":""runs/env-03-crosswind__vehicle-c-azimuth__ppo__seed-13612/manifest.json""},{""seed"":23612,""value"":-0.0209028714509345,""manifest"":""runs/env-03-crosswind__vehicle-c-azimuth__ppo__seed-23612/manifest.json""},{""seed"":33612,""value"":-0.0209028714509345,""manifest"":""runs/env-03-crosswind__vehicle-c-azimuth__ppo__seed-33612/manifest.json""},{""seed"":43612,""value"":-0.0209028714509345,""manifest"":""runs/env-03-crosswind__vehicle-c-azimuth__ppo__seed-43612/manifest.json""}]"
env-04-gust-front,environment,moderate,vehicle-a-otter,progress_m,0.38771535351594855,0,0.38771535351594855,0.38771535351594855,"[{""seed"":3613,""value"":0.38771535351594855,""manifest"":""runs/env-04-gust-front__vehicle-a-otter__ppo__seed-3613/manifest.json""},{""seed"":13613,""value"":0.38771535351594855,""manifest"":""runs/env-04-gust-front__vehicle-a-otter__ppo__seed-13613/manifest.json""},{""seed"":23613,""value"":0.38771535351594855,""manifest"":""runs/env-04-gust-front__vehicle-a-otter__ppo__seed-23613/manifest.json""},{""seed"":33613,""value"":0.38771535351594855,""manifest"":""runs/env-04-gust-front__vehicle-a-otter__ppo__seed-33613/manifest.json""},{""seed"":43613,""value"":0.38771535351594855,""manifest"":""runs/env-04-gust-front__vehicle-a-otter__ppo__seed-43613/manifest.json""}]"
env-04-gust-front,environment,moderate,vehicle-b-rudder,progress_m,0.9665627046490698,1.1102230246251565e-16,0.9665627046490699,0.9665627046490699,"[{""seed"":3613,""value"":0.9665627046490699,""manifest"":""runs/env-04-gust-front__vehicle-b-rudder__ppo__seed-3613/manifest.json""},{""seed"":13613,""value"":0.9665627046490699,""manifest"":""runs/env-04-gust-front__vehicle-b-rudder__ppo__seed-13613/manifest.json""},{""seed"":23613,""value"":0.9665627046490699,""manifest"":""runs/env-04-gust-front__vehicle-b-rudder__ppo__seed-23613/manifest.json""},{""seed"":33613,""value"":0.9665627046490699,""manifest"":""runs/env-04-gust-front__vehicle-b-rudder__ppo__seed-33613/manifest.json""},{""seed"":43613,""value"":0.9665627046490699,""manifest"":""runs/env-04-gust-front__vehicle-b-rudder__ppo__seed-43613/manifest.json""}]"
env-04-gust-front,environment,moderate,vehicle-c-azimuth,progress_m,0.004187994959099051,0,0.004187994959099051,0.004187994959099051,"[{""seed"":3613,""value"":0.004187994959099051,""manifest"":""runs/env-04-gust-front__vehicle-c-azimuth__ppo__seed-3613/manifest.json""},{""seed"":13613,""value"":0.004187994959099051,""manifest"":""runs/env-04-gust-front__vehicle-c-azimuth__ppo__seed-13613/manifest.json""},{""seed"":23613,""value"":0.004187994959099051,""manifest"":""runs/env-04-gust-front__vehicle-c-azimuth__ppo__seed-23613/manifest.json""},{""seed"":33613,""value"":0.004187994959099051,""manifest"":""runs/env-04-gust-front__vehicle-c-azimuth__ppo__seed-33613/manifest.json""},{""seed"":43613,""value"":0.004187994959099051,""manifest"":""runs/env-04-gust-front__vehicle-c-azimuth__ppo__seed-43613/manifest.json""}]"
env-05-regular-head-wave,environment,moderate,vehicle-a-otter,progress_m,1.0677526007091807,0,1.0677526007091807,1.0677526007091807,"[{""seed"":3614,""value"":1.0677526007091807,""manifest"":""runs/env-05-regular-head-wave__vehicle-a-otter__ppo__seed-3614/manifest.json""},{""seed"":13614,""value"":1.0677526007091807,""manifest"":""runs/env-05-regular-head-wave__vehicle-a-otter__ppo__seed-13614/manifest.json""},{""seed"":23614,""value"":1.0677526007091807,""manifest"":""runs/env-05-regular-head-wave__vehicle-a-otter__ppo__seed-23614/manifest.json""},{""seed"":33614,""value"":1.0677526007091807,""manifest"":""runs/env-05-regular-head-wave__vehicle-a-otter__ppo__seed-33614/manifest.json""},{""seed"":43614,""value"":1.0677526007091807,""manifest"":""runs/env-05-regular-head-wave__vehicle-a-otter__ppo__seed-43614/manifest.json""}]"
env-05-regular-head-wave,environment,moderate,vehicle-b-rudder,progress_m,2.721419726629275,0,2.721419726629275,2.721419726629275,"[{""seed"":3614,""value"":2.721419726629275,""manifest"":""runs/env-05-regular-head-wave__vehicle-b-rudder__ppo__seed-3614/manifest.json""},{""seed"":13614,""value"":2.721419726629275,""manifest"":""runs/env-05-regular-head-wave__vehicle-b-rudder__ppo__seed-13614/manifest.json""},{""seed"":23614,""value"":2.721419726629275,""manifest"":""runs/env-05-regular-head-wave__vehicle-b-rudder__ppo__seed-23614/manifest.json""},{""seed"":33614,""value"":2.721419726629275,""manifest"":""runs/env-05-regular-head-wave__vehicle-b-rudder__ppo__seed-33614/manifest.json""},{""seed"":43614,""value"":2.721419726629275,""manifest"":""runs/env-05-regular-head-wave__vehicle-b-rudder__ppo__seed-43614/manifest.json""}]"
