t,N,E,yaw,u,v,r
4.65000000000,6.69077607254,-2.78627213140e-12,9.76330127855e-13,1.84203278315,-3.02068783390e-12,3.61562631686e-13
4.70000000000,6.81361447955,-2.86932977861e-12,1.00100640565e-12,2.45676814016,-4.12039358973e-12,4.93525555852e-13
4.75000000000,6.91725851330,-2.94060264398e-12,1.02173598380e-12,2.07288067513,-3.54339408317e-12,4.14591563066e-13
4.80000000000,7.02606455395,-3.01670664402e-12,1.04420714499e-12,2.17612081287,-3.79440090204e-12,4.49423223847e-13
4.85000000000,7.12818699519,-3.08929436480e-12,1.06543662781e-12,2.04244882489,-3.62785420419e-12,4.24589656363e-13
4.90000000000,7.25305671272,-3.17973090225e-12,1.09170144189e-12,2.49739435047,-4.53513976222e-12,5.25296281568e-13
4.95000000000,7.35157218970,-3.25222708044e-12,1.11277911950e-12,1.97030953979,-3.64244287878e-12,4.21553552112e-13
5.00000000000,7.47372424105,-3.34374360952e-12,1.13870024521e-12,2.44304102686,-4.61222199785e-12,5.18422514220e-13
5.05000000000,7.58022741673,-3.42487542143e-12,1.16207261678e-12,2.13006351358,-4.09792471929e-12,4.67447431525e-13
5.10000000000,7.68704174497,-3.50754852373e-12,1.18553651744e-12,2.13628656491,-4.18610778046e-12,4.69278013161e-13
5.15000000000,7.79090280280,-3.58917836149e-12,1.20863636559e-12,2.07722115655,-4.14320178433e-12,4.61996963052e-13
5.20000000000,7.91603905898,-3.68928350008e-12,1.23661248956e-12,2.50272512358,-5.09700391759e-12,5.59522479262e-13
5.25000000000,8.02430700373,-3.77730695094e-12,1.26148367115e-12,2.16535889497,-4.49203390542e-12,4.97423631771e-13
5.30000000000,8.14116557653,-3.87388455323e-12,1.28850389478e-12,2.33717145610,-4.94300656967e-12,5.40404472607e-13
5.35000000000,8.24810965509,-3.96363933811e-12,1.31338495635e-12,2.13888157118,-4.60427057660e-12,4.97621231433e-13
5.40000000000,8.36074081685,-4.05963780663e-12,1.33980355155e-12,2.25262323523,-4.93804198142e-12,5.28371904053e-13
5.45000000000,8.47381561718,-4.15751722567e-12,1.36661622190e-12,2.26149600646,-5.04818550883e-12,5.36253406934e-13
5.50000000000,8.58438941504,-4.25468552815e-12,1.39287635799e-12,2.21147595730,-5.02367862676e-12,5.25202721829e-13
5.55000000000,8.70255688715,-4.36016945042e-12,1.42136080683e-12,2.36334944223,-5.46885071553e-12,5.69688976844e-13
5.60000000000,8.81504425317,-4.46212325194e-12,1.44881057043e-12,2.24974732033,-5.29853372886e-12,5.48995271901e-13
5.65000000000,8.92663652319,-4.56477087205e-12,1.47615253354e-12,2.23184540047,-5.34749664449e-12,5.46839262325e-13
5.70000000000,9.03811011290,-4.66881585833e-12,1.50356270644e-12,2.22947179409,-5.43305037038e-12,5.48203457937e-13
5.75000000000,9.14720989776,-4.77210350093e-12,1.53083606397e-12,2.18199569716,-5.40603055670e-12,5.45467150685e-13
5.80000000000,9.26940259466,-4.88957738774e-12,1.56143784771e-12,2.44385393816,-6.16540376945e-12,6.12035674666e-13
5.85000000000,9.37585444617,-4.99336984064e-12,1.58840995912e-12,2.12903703018,-5.45763268007e-12,5.39442228260e-13
5.90000000000,9.49337597809,-5.10965209725e-12,1.61831768030e-12,2.35043063843,-6.12938859058e-12,5.98154423596e-13
5.95000000000,9.60477272721,-5.22146487429e-12,1.64674563294e-12,2.22793498233,-5.90509774346e-12,5.68559052759e-13
