"site","zone","timestamp","latitude_deg","longitude_deg","model_timestamp","model_grid_id","distance_m","time_delta_s","observed_east_mps","observed_north_mps","rtofs_east_mps","rtofs_north_mps","observed_speed_mps"
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y383,X435",2676.2261713685116,0,-0.10000000149011612,0.029999999329447746,-0.05113137140870094,0.15258833765983582,0.10440306632369613
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y383,X436",2812.7511224121677,0,-0.14000000059604645,0.009999999776482582,-0.04717564210295677,0.13448670506477356,0.14035668905478876
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.98908233642578,"2026-07-13T18:00:00Z","rtofs:Y383,X437",3667.79214430652,0,-0.11999999731779099,0.009999999776482582,-0.048025600612163544,0.11823267489671707,0.12041594309641682
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.92662048339844,"2026-07-13T18:00:00Z","rtofs:Y383,X437",3936.184738953116,0,-0.05000000074505806,0.10000000149011612,-0.048025600612163544,0.11823267489671707,0.11180340054098996
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.86415100097656,"2026-07-13T18:00:00Z","rtofs:Y383,X438",2971.8017009902505,0,-0.019999999552965164,0.2199999988079071,0.006701379083096981,0.10429340600967407,0.22090721911607536
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.80168914794922,"2026-07-13T18:00:00Z","rtofs:Y383,X439",2627.9176363726565,0,0,0.28999999165534973,0.03919287025928497,0.14304210245609283,0.28999999165534973
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.73921966552734,"2026-07-13T18:00:00Z","rtofs:Y383,X440",3123.2268128353962,0,0.03999999910593033,0.3100000023841858,0.08252889662981033,0.16302090883255005,0.3125699944119231
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.6767578125,"2026-07-13T18:00:00Z","rtofs:Y383,X441",4164.1760673973395,0,0.05999999865889549,0.33000001311302185,0.07357527315616608,0.12131039053201675,0.335410209286572
"san-francisco","shelf","2026-07-13T18:00:00Z",37.693721771240234,-122.61428833007812,"2026-07-13T18:00:00Z","rtofs:Y383,X441",3465.6337700629033,0,0.07000000029802322,0.3499999940395355,0.07357527315616608,0.12131039053201675,0.3569313601652258
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.693721771240234,-122.55182647705078,"2026-07-13T18:00:00Z","rtofs:Y383,X442",2722.118035712245,0,0.03999999910593033,0.36000001430511475,0.02576066367328167,-0.004268412012606859,0.36221541964438403
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y384,X433",2457.8141188381865,0,0.03999999910593033,-0.05000000074505806,-0.10432069003582001,0.06478947401046753,0.0640312423976002
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y384,X434",3776.7741310397164,0,0.019999999552965164,-0.029999999329447746,-0.043597448617219925,0.09525418281555176,0.03605551194873638
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y384,X434",2601.630262414102,0,-0.029999999329447746,-0.009999999776482582,-0.043597448617219925,0.09525418281555176,0.03162277589485966
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y384,X435",1668.5143760166507,0,-0.10999999940395355,0.009999999776482582,-0.019436590373516083,0.107966847717762,0.11045360955803768
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y384,X436",1879.3982906692122,0,-0.14000000059604645,-0.03999999910593033,-0.02313143014907837,0.06719978153705597,0.1456021981131035
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-122.98908233642578,"2026-07-13T18:00:00Z","rtofs:Y384,X437",3010.7322531657214,0,-0.12999999523162842,-0.03999999910593033,0.028760647401213646,0.08943398296833038,0.13601470026691173
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-122.92662048339844,"2026-07-13T18:00:00Z","rtofs:Y384,X437",3331.986427306392,0,-0.029999999329447746,0.019999999552965164,0.028760647401213646,0.08943398296833038,0.03605551194873638
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-122.86415100097656,"2026-07-13T18:00:00Z","rtofs:Y384,X438",2109.6729578980944,0,-0.03999999910593033,0.23999999463558197,0.0743359848856926,0.08398713916540146,0.24331049577351527
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-122.80168914794922,"2026-07-13T18:00:00Z","rtofs:Y384,X439",1590.0031038443842,0,-0.019999999552965164,0.3100000023841858,0.09110108017921448,0.1344180703163147,0.31064449369063957
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-122.73921966552734,"2026-07-13T18:00:00Z","rtofs:Y384,X440",2317.8009737805273,0,0.029999999329447746,0.38999998569488525,0.08606304973363876,0.1569264680147171,0.39115212999775106
"san-francisco","shelf","2026-07-13T18:00:00Z",37.74766159057617,-122.6767578125,"2026-07-13T18:00:00Z","rtofs:Y384,X441",3598.058654515969,0,0.10000000149011612,0.47999998927116394,0.06264273822307587,0.13076230883598328,0.4903060166858456
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.74766159057617,-122.61428833007812,"2026-07-13T18:00:00Z","rtofs:Y384,X441",2761.287126932457,0,0.1599999964237213,0.47999998927116394,0.06264273822307587,0.13076230883598328,0.5059644143177545
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.74766159057617,-122.55182647705078,"2026-07-13T18:00:00Z","rtofs:Y384,X442",1741.0596396013834,0,0.20000000298023224,0.41999998688697815,0.022712741047143936,0.018245508894324303,0.46518812342659255
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y385,X433",1956.9588943455603,0,0.05000000074505806,-0.07000000029802322,-0.033980511128902435,0.071539506316185,0.08602325334599394
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y385,X434",3469.8472680688733,0,0.029999999329447746,-0.03999999910593033,0.014767343178391457,0.07699450850486755,0.04999999888241291
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y385,X434",2134.51768750347,0,-0.03999999910593033,-0.03999999910593033,0.014767343178391457,0.07699450850486755,0.05656854123051835
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y385,X435",760.2204381097231,0,-0.10000000149011612,-0.05000000074505806,0.04184374213218689,0.03522990643978119,0.11180340054098996
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y385,X436",1151.0639094522676,0,-0.15000000596046448,-0.03999999910593033,0.08644720911979675,0.04090215638279915,0.15524175249144095
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-122.98908233642578,"2026-07-13T18:00:00Z","rtofs:Y385,X437",2616.975140124346,0,-0.14000000059604645,-0.07000000029802322,0.119280144572258,0.0646040290594101,0.15652475909138547
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-122.92662048339844,"2026-07-13T18:00:00Z","rtofs:Y385,X437",2980.429053380318,0,-0.09000000357627869,-0.009999999776482582,0.119280144572258,0.0646040290594101,0.09055385491109601
"san-francisco","shelf","2026-07-13T18:00:00Z",37.80160140991211,-122.86415100097656,"2026-07-13T18:00:00Z","rtofs:Y385,X438",1497.3562325005728,0,-0.09000000357627869,0.23000000417232513,0.10261021554470062,0.08286507427692413,0.24698178589321068
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.80160140991211,-122.80168914794922,"2026-07-13T18:00:00Z","rtofs:Y385,X439",567.8995032766677,0,-0.05999999865889549,0.3499999940395355,0.02620922401547432,0.11779215931892395,0.3551056119899295
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.80160140991211,-122.73921966552734,"2026-07-13T18:00:00Z","rtofs:Y385,X440",1778.228885725648,0,0.029999999329447746,0.4000000059604645,-0.007387680932879448,0.11606748402118683,0.4011234282962521
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.80160140991211,-122.6767578125,"2026-07-13T18:00:00Z","rtofs:Y385,X441",3274.741247179174,0,0.17000000178813934,0.5,0.022983059287071228,0.10312645882368088,0.5281098376360427
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.80160140991211,-122.61428833007812,"2026-07-13T18:00:00Z","rtofs:Y385,X441",2326.1634887873906,0,0.25,0.5099999904632568,0.022983059287071228,0.10312645882368088,0.5679788642832778
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.80160140991211,-122.55182647705078,"2026-07-13T18:00:00Z","rtofs:Y385,X442",908.2356007551167,0,0.4000000059604645,0.1899999976158142,0.018132904544472694,0.019730646163225174,0.4428318008706929
"san-francisco","shelf","2026-07-13T18:00:00Z",37.85554122924805,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y386,X433",1937.03381484685,0,0.07000000029802322,-0.05999999865889549,-0.014730611816048622,0.04854968190193176,0.09219544392642573
"san-francisco","shelf","2026-07-13T18:00:00Z",37.85554122924805,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y386,X434",3456.7658119811445,0,0.029999999329447746,-0.05000000074505806,0.03926834091544151,0.03191523998975754,0.058309519242338737
"san-francisco","shelf","2026-07-13T18:00:00Z",37.85554122924805,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y386,X434",2115.992765192519,0,0.019999999552965164,-0.029999999329447746,0.03926834091544151,0.03191523998975754,0.03605551194873638
"san-francisco","shelf","2026-07-13T18:00:00Z",37.85554122924805,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y386,X435",710.988456411906,0,-0.11999999731779099,-0.03999999910593033,0.07407480478286743,0.023297574371099472,0.12649110357943863
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y386,X436",1118.6298590942715,0,-0.1599999964237213,-0.05999999865889549,0.06062270700931549,0.03259868547320366,0.1708800710868833
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.98908233642578,"2026-07-13T18:00:00Z","rtofs:Y386,X437",2601.1886816946153,0,-0.1599999964237213,-0.10000000149011612,0.007181353867053986,0.042708564549684525,0.1886796203982138
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.92662048339844,"2026-07-13T18:00:00Z","rtofs:Y386,X437",2966.0334235033415,0,-0.15000000596046448,-0.05999999865889549,0.007181353867053986,0.042708564549684525,0.1615549492501138
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.86415100097656,"2026-07-13T18:00:00Z","rtofs:Y386,X438",1472.0752952139037,0,-0.14000000059604645,0.05999999865889549,-0.05718585103750229,0.09212160855531693,0.15231546213684435
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.80168914794922,"2026-07-13T18:00:00Z","rtofs:Y386,X439",500.48421039864587,0,-0.09000000357627869,0.17000000178813934,-0.10206305235624313,0.13006354868412018,0.1923538438703463
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.73921966552734,"2026-07-13T18:00:00Z","rtofs:Y386,X440",1756.578696288569,0,0,0.3199999928474426,-0.08650197088718414,0.04220476746559143,0.3199999928474426
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.6767578125,"2026-07-13T18:00:00Z","rtofs:Y386,X441",3261.1972046308842,0,0.18000000715255737,0.36000001430511475,-0.028725866228342056,0.034430742263793945,0.40249225194356664
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.85554122924805,-122.61428833007812,"2026-07-13T18:00:00Z","rtofs:Y386,X441",2308.882910720971,0,0.3700000047683716,0.36000001430511475,-0.028725866228342056,0.034430742263793945,0.5162363933589705
"san-francisco","shelf","2026-07-13T18:00:00Z",37.909481048583984,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y387,X433",2402.3956873463867,0,0.05999999865889549,-0.03999999910593033,-0.008668866008520126,-0.004503300413489342,0.07211102389747276
"san-francisco","shelf","2026-07-13T18:00:00Z",37.909481048583984,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y387,X434",3735.7211264226466,0,0.05000000074505806,-0.03999999910593033,0.013866491615772247,0.01149044744670391,0.0640312423976002
"san-francisco","shelf","2026-07-13T18:00:00Z",37.909481048583984,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y387,X434",2548.6620242952677,0,0,0,0.013866491615772247,0.01149044744670391,0
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.909481048583984,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y387,X435",1590.6185626498207,0,-0.029999999329447746,-0.009999999776482582,-0.023286275565624237,0.05361821502447128,0.03162277589485966
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.909481048583984,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y387,X436",1809.616177284578,0,-0.05999999865889549,-0.009999999776482582,-0.12832976877689362,0.1121959537267685,0.06082762394337882
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.909481048583984,-122.98908233642578,"2026-07-13T18:00:00Z","rtofs:Y387,X437",2963.2413327365375,0,-0.14000000059604645,-0.03999999910593033,-0.18789996206760406,0.015454710461199284,0.1456021981131035
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.909481048583984,-122.92662048339844,"2026-07-13T18:00:00Z","rtofs:Y387,X437",3287.665438259758,0,-0.1899999976158142,-0.07000000029802322,-0.18789996206760406,0.015454710461199284,0.20248456517900976
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.909481048583984,-122.86415100097656,"2026-07-13T18:00:00Z","rtofs:Y387,X438",2046.6873026189855,0,-0.1899999976158142,-0.07999999821186066,-0.14445190131664276,0.05410720407962799,0.20615527838963307
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.909481048583984,-122.80168914794922,"2026-07-13T18:00:00Z","rtofs:Y387,X439",1508.4602798575825,0,-0.17000000178813934,0,-0.05243556573987007,0.0799090713262558,0.17000000178813934
"san-francisco","shelf","2026-07-13T18:00:00Z",37.96342086791992,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y388,X433",3138.6323854656007,0,-0.07000000029802322,0.03999999910593033,0.0228109210729599,-0.05380427837371826,0.08062257729815935
"san-francisco","shelf","2026-07-13T18:00:00Z",37.96342086791992,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y388,X434",4245.244055655699,0,-0.07000000029802322,0.019999999552965164,0.045884862542152405,0.0010573994368314743,0.07280109905655174
"san-francisco","shelf","2026-07-13T18:00:00Z",37.96342086791992,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y388,X434",3251.7739685421802,0,-0.05999999865889549,0.03999999910593033,0.045884862542152405,0.0010573994368314743,0.07211102389747276
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.96342086791992,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y388,X435",2571.912470819552,0,-0.029999999329447746,0.05000000074505806,0.035763707011938095,0.0905463844537735,0.058309519242338737
"san-francisco","nearshore","2026-07-13T18:00:00Z",37.96342086791992,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y388,X436",2712.5987717006255,0,0,0.07000000029802322,0.010554028674960136,0.1626322865486145,0.07000000029802322
"san-francisco","shelf","2026-07-13T18:00:00Z",38.01736068725586,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y388,X433",3952.0296337769482,0,-0.12999999523162842,0.07000000029802322,0.0228109210729599,-0.05380427837371826,0.1476482265452134
"san-francisco","shelf","2026-07-13T18:00:00Z",38.01736068725586,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y388,X434",4876.844934920424,0,-0.10000000149011612,0.05999999865889549,0.045884862542152405,0.0010573994368314743,0.11661903848467747
"san-francisco","shelf","2026-07-13T18:00:00Z",38.01736068725586,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y388,X434",4042.403680364355,0,-0.05000000074505806,0.05999999865889549,0.045884862542152405,0.0010573994368314743,0.07810249620577608
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.01736068725586,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y388,X435",3519.1813422173636,0,0,0.07999999821186066,0.035763707011938095,0.0905463844537735,0.07999999821186066
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.01736068725586,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y388,X436",3623.1959972234504,0,0.03999999910593033,0.09000000357627869,0.010554028674960136,0.1626322865486145,0.09848858092288976
"san-francisco","shelf","2026-07-13T18:00:00Z",38.0713005065918,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y389,X433",3098.6547818580248,0,-0.17000000178813934,0.05000000074505806,0.0489964634180069,-0.10225877165794373,0.177200453392403
"san-francisco","shelf","2026-07-13T18:00:00Z",38.0713005065918,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y389,X434",4213.515517303576,0,-0.11999999731779099,0.05000000074505806,0.07486015558242798,-0.023861251771450043,0.12999999781067556
"san-francisco","shelf","2026-07-13T18:00:00Z",38.0713005065918,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y389,X434",3212.9422764028086,0,-0.05999999865889549,0.03999999910593033,0.07486015558242798,-0.023861251771450043,0.07211102389747276
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.0713005065918,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y389,X435",2524.464296217892,0,0,0.05000000074505806,0.05899859219789505,0.08717724680900574,0.05000000074505806
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.0713005065918,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y389,X436",2667.329496086101,0,0.029999999329447746,0.05000000074505806,0.01972792111337185,0.13099905848503113,0.058309519242338737
"san-francisco","shelf","2026-07-13T18:00:00Z",38.125240325927734,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y390,X433",2375.953252844315,0,-0.18000000715255737,0,0.0610094852745533,-0.12911508977413177,0.18000000715255737
"san-francisco","shelf","2026-07-13T18:00:00Z",38.125240325927734,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y390,X434",3712.704996214332,0,-0.11999999731779099,0.019999999552965164,0.08289110660552979,-0.05519827455282211,0.12165524788675763
"san-francisco","shelf","2026-07-13T18:00:00Z",38.125240325927734,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y390,X434",2522.962103117173,0,-0.07000000029802322,0.009999999776482582,0.08289110660552979,-0.05519827455282211,0.07071067838207255
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.125240325927734,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y390,X435",1556.1400752946097,0,-0.009999999776482582,0,0.06939877569675446,0.07950884103775024,0.009999999776482582
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.125240325927734,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y390,X436",1778.2331984447715,0,0.029999999329447746,0.009999999776482582,0.023982249200344086,0.12165699899196625,0.03162277589485966
"san-francisco","shelf","2026-07-13T18:00:00Z",38.17918014526367,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y391,X433",1926.1081442243506,0,-0.14000000059604645,-0.05999999865889549,0.053676750510931015,-0.1413075476884842,0.15231546213684435
"san-francisco","shelf","2026-07-13T18:00:00Z",38.17918014526367,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y391,X434",3440.3326883030113,0,-0.10999999940395355,-0.009999999776482582,0.06269364804029465,-0.06580408662557602,0.11045360955803768
"san-francisco","shelf","2026-07-13T18:00:00Z",38.17918014526367,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y391,X434",2104.5008200567518,0,-0.05999999865889549,0.009999999776482582,0.06269364804029465,-0.06580408662557602,0.06082762394337882
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.17918014526367,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y391,X435",701.0496651077676,0,-0.03999999910593033,0.009999999776482582,0.04839872568845749,0.0783042311668396,0.041231055334590684
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.17918014526367,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y391,X436",1109.426259502976,0,0,0.009999999776482582,0.014547811821103096,0.10171237587928772,0.009999999776482582
"san-francisco","shelf","2026-07-13T18:00:00Z",38.23311996459961,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y392,X433",1939.5746801660005,0,-0.07999999821186066,-0.07000000029802322,0.033444590866565704,-0.13987700641155243,0.10630145697788418
"san-francisco","shelf","2026-07-13T18:00:00Z",38.23311996459961,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y392,X434",3446.0003037643482,0,-0.05000000074505806,-0.019999999552965164,0.02147742360830307,-0.0441494844853878,0.05385164859708952
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.23311996459961,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y392,X434",2116.560475911167,0,-0.029999999329447746,0.009999999776482582,0.02147742360830307,-0.0441494844853878,0.03162277589485966
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.23311996459961,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y392,X435",740.7347903969477,0,-0.05000000074505806,0.019999999552965164,-0.0019073132425546646,0.07252777367830276,0.05385164859708952
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.23311996459961,-123.05155181884766,"2026-07-13T18:00:00Z","rtofs:Y392,X436",1134.3979131703184,0,-0.03999999910593033,0.019999999552965164,-0.00842270627617836,0.04266172647476196,0.04472135855039552
"san-francisco","shelf","2026-07-13T18:00:00Z",38.28705978393555,-123.30140686035156,"2026-07-13T18:00:00Z","rtofs:Y393,X433",2400.9855781176516,0,-0.03999999910593033,-0.07999999821186066,0.011992058716714382,-0.1074625551700592,0.08944271710079103
"san-francisco","shelf","2026-07-13T18:00:00Z",38.28705978393555,-123.23894500732422,"2026-07-13T18:00:00Z","rtofs:Y393,X434",3723.5293884527096,0,-0.07000000029802322,0,-0.006143203005194664,-0.010104959830641747,0.07000000029802322
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.28705978393555,-123.17647552490234,"2026-07-13T18:00:00Z","rtofs:Y393,X434",2545.8706169197553,0,-0.07000000029802322,0.009999999776482582,-0.006143203005194664,-0.010104959830641747,0.07071067838207255
"san-francisco","nearshore","2026-07-13T18:00:00Z",38.28705978393555,-123.114013671875,"2026-07-13T18:00:00Z","rtofs:Y393,X435",1598.9465543463589,0,-0.07000000029802322,0.019999999552965164,-0.011289963498711586,0.031367070972919464,0.07280109905655174
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-123.30140686035156,"2026-07-14T00:00:00Z","rtofs:Y376,X433",2697.3388647485094,0,-0.28999999165534973,-0.07000000029802322,-0.08121508359909058,-0.14007043838500977,0.29832866976176825
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-123.23894500732422,"2026-07-14T00:00:00Z","rtofs:Y376,X434",3951.5653296348237,0,-0.23999999463558197,-0.11999999731779099,-0.09389083832502365,-0.03512922301888466,0.2683281513023731
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-123.17647552490234,"2026-07-14T00:00:00Z","rtofs:Y376,X434",2830.81900609734,0,-0.2199999988079071,-0.10000000149011612,-0.09389083832502365,-0.03512922301888466,0.24166091900326447
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-123.114013671875,"2026-07-14T00:00:00Z","rtofs:Y376,X435",1993.178374601432,0,-0.1599999964237213,-0.11999999731779099,-0.0879143700003624,0.0744737759232521,0.19999999552965164
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-123.05155181884766,"2026-07-14T00:00:00Z","rtofs:Y376,X436",2175.2051737596553,0,-0.15000000596046448,-0.10000000149011612,-0.06412766873836517,0.06435596942901611,0.1802775695591734
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.98908233642578,"2026-07-14T00:00:00Z","rtofs:Y376,X437",3215.8933869443604,0,-0.18000000715255737,-0.05999999865889549,-0.011320851743221283,0.030101638287305832,0.18973666597152003
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.92662048339844,"2026-07-14T00:00:00Z","rtofs:Y376,X437",3522.5492840946768,0,-0.1599999964237213,-0.05000000074505806,-0.011320851743221283,0.030101638287305832,0.16763054295114788
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.86415100097656,"2026-07-14T00:00:00Z","rtofs:Y376,X438",2379.7193428623336,0,-0.10000000149011612,-0.07999999821186066,0.049869414418935776,-0.0007470622658729553,0.1280624847952004
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.80168914794922,"2026-07-14T00:00:00Z","rtofs:Y376,X439",1926.9973999436404,0,-0.07999999821186066,-0.07999999821186066,0.051513977348804474,-0.056713297963142395,0.1131370824610367
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.73921966552734,"2026-07-14T00:00:00Z","rtofs:Y376,X440",2568.569832417033,0,-0.029999999329447746,-0.10999999940395355,0.05455302074551582,-0.16036611795425415,0.11401754175843577
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.6767578125,"2026-07-14T00:00:00Z","rtofs:Y376,X441",3778.6598218127283,0,-0.019999999552965164,-0.10999999940395355,0.11929260194301605,-0.13356348872184753,0.1118033982085893
"san-francisco","shelf","2026-07-14T00:00:00Z",37.20825958251953,-122.61428833007812,"2026-07-14T00:00:00Z","rtofs:Y376,X441",2980.242826585728,0,0.05000000074505806,-0.12999999523162842,0.11929260194301605,-0.13356348872184753,0.13928387858876282
"san-francisco","nearshore","2026-07-14T00:00:00Z",37.20825958251953,-122.55182647705078,"2026-07-14T00:00:00Z","rtofs:Y376,X442",2055.1397686807168,0,0.09000000357627869,-0.09000000357627869,0.11485457420349121,-0.0744033008813858,0.1272792256712004
"san-francisco","nearshore","2026-07-14T00:00:00Z",37.20825958251953,-122.4893569946289,"2026-07-14T00:00:00Z","rtofs:Y376,X443",2093.229733801782,0,0.15000000596046448,0.009999999776482582,0.03284687176346779,0.03441943600773811,0.15033296971612395
"san-francisco","shelf","2026-07-14T00:00:00Z",37.26219940185547,-123.30140686035156,"2026-07-14T00:00:00Z","rtofs:Y377,X433",3549.5582117697086,0,-0.28999999165534973,-0.05999999865889549,-0.07325835525989532,-0.134317547082901,0.29614184945591593
"san-francisco","shelf","2026-07-14T00:00:00Z",37.26219940185547,-123.23894500732422,"2026-07-14T00:00:00Z","rtofs:Y377,X434",4574.449690638424,0,-0.2800000011920929,-0.03999999910593033,-0.08646067976951599,-0.03887904807925224,0.2828427135282902
"san-francisco","shelf","2026-07-14T00:00:00Z",37.26219940185547,-123.17647552490234,"2026-07-14T00:00:00Z","rtofs:Y377,X434",3651.86418561007,0,-0.25999999046325684,-0.019999999552965164,-0.08646067976951599,-0.03887904807925224,0.2607680866651674
"san-francisco","shelf","2026-07-14T00:00:00Z",37.26219940185547,-123.114013671875,"2026-07-14T00:00:00Z","rtofs:Y377,X435",3049.8585960121286,0,-0.25,-0.029999999329447746,-0.08822565525770187,0.060394495725631714,0.25179356616039034
